latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-10.171,22.257,327.1,1.9,1.4,2021-07-07,1145,A,78,6.0NRT,302,43.5,D
-10.173,22.239,403.7,2,1.4,2021-07-07,1145,A,100,6.0NRT,310.8,713.9,D
-10.175,22.221,319.1,2,1.4,2021-07-07,1145,A,63,6.0NRT,301.3,25.9,D
-9.044,30.311,312.8,1.2,1.1,2021-07-07,1145,A,28,6.0NRT,301.6,6.4,D
-9.493,27.237,334.6,1,1,2021-07-07,1145,A,86,6.0NRT,307.3,25.6,D
-9.494,27.228,346.8,1,1,2021-07-07,1145,A,93,6.0NRT,305.5,46.2,D
-9.496,27.219,391.6,1,1,2021-07-07,1145,A,100,6.0NRT,308.6,199.3,D
-9.497,27.21,368.3,1,1,2021-07-07,1145,A,100,6.0NRT,308.2,102,D
-9.498,27.201,398.1,1,1,2021-07-07,1145,A,100,6.0NRT,312.7,236.2,D
-9.499,27.192,376.7,1,1,2021-07-07,1145,A,100,6.0NRT,309.5,133.8,D
-10.119,22.564,321.1,1.8,1.3,2021-07-07,1145,A,75,6.0NRT,304.7,28.6,D
-10.273,21.337,315.7,2.3,1.5,2021-07-07,1145,A,67,6.0NRT,298,32,D
-10.506,19.4,330.9,3.3,1.7,2021-07-07,1145,A,84,6.0NRT,303.6,140.4,D
-10.51,19.37,321.9,3.3,1.7,2021-07-07,1145,A,69,6.0NRT,303,79.7,D
-9.033,30.321,312.3,1.2,1.1,2021-07-07,1145,A,29,6.0NRT,301.7,6.5,D
-9.034,30.31,311.8,1.2,1.1,2021-07-07,1145,A,12,6.0NRT,300.8,5.8,D
-9.489,27.199,360.1,1,1,2021-07-07,1145,A,100,6.0NRT,309.3,76.7,D
-9.49,27.19,335.5,1,1,2021-07-07,1145,A,86,6.0NRT,308,26.4,D
-9.882,24.316,312.8,1.4,1.2,2021-07-07,1145,A,60,6.0NRT,301.2,11.7,D
-9.927,23.973,311.3,1.4,1.2,2021-07-07,1145,A,44,6.0NRT,301.1,7.5,D
-9.999,23.412,313.1,1.6,1.2,2021-07-07,1145,A,57,6.0NRT,300.9,10.3,D
-10.001,23.398,310.7,1.6,1.2,2021-07-07,1145,A,45,6.0NRT,300.5,7.7,D
-10.26,21.335,330.5,2.3,1.5,2021-07-07,1145,A,84,6.0NRT,298.9,83.9,D
-10.632,18.157,319.9,4.1,1.9,2021-07-07,1145,A,74,6.0NRT,299.1,106.8,D
-9.09,29.874,322.5,1.1,1.1,2021-07-07,1145,A,58,6.0NRT,303,14.2,D
-9.47,27.271,323,1,1,2021-07-07,1145,A,74,6.0NRT,308.7,10.9,D
-9.492,27.116,328.6,1,1,2021-07-07,1145,A,68,6.0NRT,307.8,15.3,D
-9.683,25.732,320,1.1,1.1,2021-07-07,1145,A,72,6.0NRT,306,12.6,D
-9.726,25.41,323,1.2,1.1,2021-07-07,1145,A,76,6.0NRT,304.4,19.4,D
-9.727,25.399,333.3,1.2,1.1,2021-07-07,1145,A,86,6.0NRT,305.4,35.4,D
-10.475,19.396,321.5,3.3,1.7,2021-07-07,1145,A,73,6.0NRT,301.1,82.2,D
-9.028,30.222,320.8,1.2,1.1,2021-07-07,1145,A,60,6.0NRT,305.2,13.7,D
-9.516,26.875,316.6,1,1,2021-07-07,1145,A,30,6.0NRT,306.1,5.6,D
-10.022,23.053,316.1,1.7,1.3,2021-07-07,1145,A,33,6.0NRT,304.8,16.3,D
-10.211,21.516,316.1,2.2,1.4,2021-07-07,1145,A,57,6.0NRT,301,29.8,D
-9.023,30.226,319.4,1.2,1.1,2021-07-07,1145,A,62,6.0NRT,306.3,10.9,D
-9.025,30.215,328.2,1.2,1.1,2021-07-07,1145,A,80,6.0NRT,303.4,22.4,D
-9.121,29.558,316.9,1.1,1,2021-07-07,1145,A,65,6.0NRT,303.1,9.2,D
-9.173,29.201,363.1,1.1,1,2021-07-07,1145,A,100,6.0NRT,306.7,96.1,D
-9.175,29.192,323.1,1.1,1,2021-07-07,1145,A,76,6.0NRT,306.4,15.8,D
-9.527,26.737,318.1,1,1,2021-07-07,1145,A,27,6.0NRT,304.7,6.5,D
-10.26,21.349,325.2,2.3,1.5,2021-07-07,1145,A,79,6.0NRT,298.4,62.2,D
-10.263,21.328,328.1,2.3,1.5,2021-07-07,1145,A,82,6.0NRT,299.3,73.4,D
-10.509,19.393,329,3.3,1.7,2021-07-07,1145,A,69,6.0NRT,304.1,122.4,D
-9.015,30.214,335.6,1.2,1.1,2021-07-07,1145,A,86,6.0NRT,303.2,34.4,D
-9.076,29.804,336.2,1.1,1.1,2021-07-07,1145,A,87,6.0NRT,304,36.6,D
-9.077,29.794,325,1.1,1.1,2021-07-07,1145,A,77,6.0NRT,302.8,19.6,D
-9.08,29.774,311.6,1.1,1.1,2021-07-07,1145,A,35,6.0NRT,300.4,6.2,D
-9.164,29.2,353.5,1.1,1,2021-07-07,1145,A,97,6.0NRT,302.2,68.5,D
-9.166,29.19,327.7,1.1,1,2021-07-07,1145,A,80,6.0NRT,302.8,20.9,D
-9.068,29.792,328.7,1.1,1.1,2021-07-07,1145,A,81,6.0NRT,304,23.9,D
-9.069,29.782,340.2,1.1,1.1,2021-07-07,1145,A,90,6.0NRT,303.8,43,D
-9.071,29.772,327.5,1.1,1.1,2021-07-07,1145,A,80,6.0NRT,301.9,22.8,D
-9.508,26.734,322.9,1,1,2021-07-07,1145,A,56,6.0NRT,304.8,11.5,D
-9.51,26.725,325.3,1,1,2021-07-07,1145,A,73,6.0NRT,304.3,15.3,D
-9.932,23.653,316.2,1.5,1.2,2021-07-07,1145,A,68,6.0NRT,304.6,13.2,D
-10.009,23.075,315.7,1.7,1.3,2021-07-07,1145,A,59,6.0NRT,301.1,17.1,D
-10.21,21.53,311.2,2.2,1.4,2021-07-07,1145,A,50,6.0NRT,300.9,18.9,D
-10.213,21.51,315.1,2.2,1.4,2021-07-07,1145,A,66,6.0NRT,300.9,29.2,D
-10.475,19.419,317.5,3.3,1.7,2021-07-07,1145,A,68,6.0NRT,299,63.5,D
-10.479,19.39,316.3,3.3,1.7,2021-07-07,1145,A,64,6.0NRT,300.6,57.7,D
-10.628,18.148,317.4,4.1,1.9,2021-07-07,1145,A,71,6.0NRT,299.5,89.7,D
-8.84,31.243,320.8,1.3,1.1,2021-07-07,1145,A,68,6.0NRT,306.3,15.5,D
-9.167,29.055,335.8,1,1,2021-07-07,1145,A,87,6.0NRT,303.6,32.2,D
-9.499,26.733,364.8,1,1,2021-07-07,1145,A,100,6.0NRT,303.9,94.7,D
-9.501,26.724,391.3,1,1,2021-07-07,1145,A,100,6.0NRT,307.9,206.8,D
-9.502,26.714,358.7,1,1,2021-07-07,1145,A,99,6.0NRT,302.8,78.9,D
-9.93,23.582,315.6,1.5,1.2,2021-07-07,1145,A,66,6.0NRT,303.3,12.3,D
-9.932,23.568,318.9,1.5,1.2,2021-07-07,1145,A,72,6.0NRT,305.2,17.6,D
-9.493,26.713,319.2,1,1,2021-07-07,1145,A,59,6.0NRT,299.3,10.1,D
-9.932,23.483,315.7,1.6,1.2,2021-07-07,1145,A,67,6.0NRT,301.1,15.5,D
-9.947,23.369,315,1.6,1.2,2021-07-07,1145,A,66,6.0NRT,302.6,14,D
-9.949,23.354,311.8,1.6,1.2,2021-07-07,1145,A,52,6.0NRT,301.5,9,D
-8.794,31.409,320.8,1.4,1.2,2021-07-07,1145,A,68,6.0NRT,309,14,D
-9.014,29.96,336.1,1.1,1.1,2021-07-07,1145,A,87,6.0NRT,309.2,29.3,D
-9.015,29.95,326.4,1.1,1.1,2021-07-07,1145,A,78,6.0NRT,308.2,14,D
-9.474,26.777,334.5,1,1,2021-07-07,1145,A,85,6.0NRT,305.7,25.9,D
-9.046,29.677,313.3,1.1,1,2021-07-07,1145,A,44,6.0NRT,301.4,6,D
-9.139,29.051,327.4,1,1,2021-07-07,1145,A,80,6.0NRT,305.1,19.5,D
-9.465,26.776,367.6,1,1,2021-07-07,1145,A,100,6.0NRT,304.9,103.4,D
-9.467,26.766,361.5,1,1,2021-07-07,1145,A,100,6.0NRT,305.3,84.9,D
-9.861,23.85,312.7,1.5,1.2,2021-07-07,1145,A,60,6.0NRT,300.9,11.8,D
-10.523,18.467,323.8,3.9,1.8,2021-07-07,1145,A,78,6.0NRT,302.7,118.6,D
-9.13,29.05,348,1,1,2021-07-07,1145,A,94,6.0NRT,305,54.3,D
-9.131,29.04,312.7,1,1,2021-07-07,1145,A,47,6.0NRT,302.6,5.1,D
-9.517,26.34,332.2,1.1,1,2021-07-07,1145,A,83,6.0NRT,310.7,22.6,D
-9.518,26.331,396.3,1.1,1,2021-07-07,1145,A,100,6.0NRT,314.7,242.4,D
-9.519,26.321,334.6,1.1,1,2021-07-07,1145,A,85,6.0NRT,306.3,27.6,D
-9.567,25.976,317.9,1.1,1,2021-07-07,1145,A,60,6.0NRT,304.1,8.5,D
-9.568,25.966,315.4,1.1,1,2021-07-07,1145,A,47,6.0NRT,304,6.3,D
-9.587,25.826,321.3,1.1,1.1,2021-07-07,1145,A,73,6.0NRT,304.6,12.3,D
-9.423,26.949,359.5,1,1,2021-07-07,1145,A,99,6.0NRT,311.1,75.4,D
-9.424,26.94,331.4,1,1,2021-07-07,1145,A,83,6.0NRT,309,18.9,D
-9.578,25.825,321.2,1.1,1.1,2021-07-07,1145,A,72,6.0NRT,306.3,12.5,D
-9.603,25.641,318.3,1.1,1.1,2021-07-07,1145,A,68,6.0NRT,304.3,10.9,D
-9.414,26.948,321.9,1,1,2021-07-07,1145,A,64,6.0NRT,308.9,8.4,D
-9.437,26.781,313.4,1,1,2021-07-07,1145,A,40,6.0NRT,303.1,4.6,D
-9.491,26.341,325.8,1.1,1,2021-07-07,1145,A,73,6.0NRT,305.7,15.8,D
-8.983,29.815,333.9,1.1,1.1,2021-07-07,1145,A,84,6.0NRT,308.3,26.9,D
-8.984,29.805,325.7,1.1,1.1,2021-07-07,1145,A,34,6.0NRT,305.9,15.6,D
-9.482,26.339,331,1.1,1,2021-07-07,1145,A,80,6.0NRT,304,23.2,D
-9.487,26.3,323.5,1.1,1,2021-07-07,1145,A,58,6.0NRT,303.2,14.8,D
-9.531,25.986,319.6,1.1,1,2021-07-07,1145,A,61,6.0NRT,307.5,8.8,D
-9.533,25.976,320.3,1.1,1,2021-07-07,1145,A,69,6.0NRT,307.6,9.6,D
-9.542,25.906,323.7,1.1,1,2021-07-07,1145,A,74,6.0NRT,305,14.6,D
-10.514,18.497,314.8,3.9,1.8,2021-07-07,1145,A,66,6.0NRT,302.1,61.2,D
-10.518,18.462,322.8,3.9,1.8,2021-07-07,1145,A,77,6.0NRT,303.2,112.1,D
-9.327,27.368,318,1,1,2021-07-07,1145,A,43,6.0NRT,305.4,5.1,D
-9.477,26.309,323.4,1.1,1,2021-07-07,1145,A,50,6.0NRT,302.8,13,D
-9.527,25.945,316,1.1,1,2021-07-07,1145,A,39,6.0NRT,306,5.9,D
-9.635,25.166,318.3,1.2,1.1,2021-07-07,1145,A,69,6.0NRT,305,13.3,D
-9.637,25.155,319.6,1.2,1.1,2021-07-07,1145,A,71,6.0NRT,303.2,15.2,D
-9.847,23.608,335.3,1.5,1.2,2021-07-07,1145,A,87,6.0NRT,301.9,53.6,D
-9.848,23.594,316,1.5,1.2,2021-07-07,1145,A,60,6.0NRT,303,12.7,D
-9.296,27.521,334.4,1,1,2021-07-07,1145,A,85,6.0NRT,305.3,29.3,D
-9.298,27.512,313.5,1,1,2021-07-07,1145,A,41,6.0NRT,302.3,6.3,D
-9.358,27.084,325.6,1,1,2021-07-07,1145,A,75,6.0NRT,306.8,14,D
-9.36,27.075,336.8,1,1,2021-07-07,1145,A,87,6.0NRT,304.5,29.6,D
-9.854,23.467,316.7,1.6,1.2,2021-07-07,1145,A,68,6.0NRT,301.1,18,D
-9.856,23.453,318.5,1.6,1.2,2021-07-07,1145,A,71,6.0NRT,300.3,21.3,D
-10.059,21.899,311.1,2.1,1.4,2021-07-07,1145,A,54,6.0NRT,300,14.8,D
-10.062,21.88,317.1,2.1,1.4,2021-07-07,1145,A,69,6.0NRT,299.7,29.9,D
-9.33,27.22,320.1,1,1,2021-07-07,1145,A,52,6.0NRT,307.6,5.8,D
-9.723,24.37,310.4,1.3,1.2,2021-07-07,1145,A,25,6.0NRT,299.4,7.6,D
-9.725,24.358,311.5,1.4,1.2,2021-07-07,1145,A,38,6.0NRT,300.6,8.7,D
-9.825,23.605,317.6,1.5,1.2,2021-07-07,1145,A,53,6.0NRT,301.8,13.3,D
-8.947,29.799,322.3,1.1,1.1,2021-07-07,1145,A,14,6.0NRT,304.2,12.8,D
-9.269,27.582,322.7,1,1,2021-07-07,1145,A,38,6.0NRT,306.8,10.4,D
-9.306,27.328,373.2,1,1,2021-07-07,1145,A,100,6.0NRT,309.6,118.8,D
-9.307,27.319,321.3,1,1,2021-07-07,1145,A,70,6.0NRT,305.9,8.7,D
-9.714,24.356,312.6,1.4,1.2,2021-07-07,1145,A,44,6.0NRT,300.5,9.3,D
-9.805,23.673,316.3,1.5,1.2,2021-07-07,1145,A,67,6.0NRT,301.1,13.9,D
-9.807,23.659,316.7,1.5,1.2,2021-07-07,1145,A,68,6.0NRT,300.7,14.1,D
-9.993,22.222,323.9,1.9,1.4,2021-07-07,1145,A,78,6.0NRT,301.1,40.2,D
-9.995,22.204,330.8,2,1.4,2021-07-07,1145,A,84,6.0NRT,303.8,62.3,D
-8.718,31.244,317.1,1.3,1.2,2021-07-07,1145,A,51,6.0NRT,302.9,12.3,D
-9.28,27.445,319.7,1,1,2021-07-07,1145,A,55,6.0NRT,307.3,6,D
-9.461,26.147,315.2,1.1,1,2021-07-07,1145,A,57,6.0NRT,302.1,7.8,D
-9.584,25.247,318.8,1.2,1.1,2021-07-07,1145,A,69,6.0NRT,302.5,14.5,D
-9.91,22.773,316.2,1.8,1.3,2021-07-07,1145,A,30,6.0NRT,305.5,13.8,D
-10.053,21.645,321.4,2.2,1.4,2021-07-07,1145,A,75,6.0NRT,302,41.8,D
-10.072,21.486,319.6,2.2,1.4,2021-07-07,1145,A,73,6.0NRT,302.3,40.8,D
-10.075,21.466,315.5,2.2,1.4,2021-07-07,1145,A,66,6.0NRT,302.7,28.9,D
-9.001,29.306,325.2,1.1,1,2021-07-07,1145,A,78,6.0NRT,302.8,18.3,D
-9.322,27.079,320.3,1,1,2021-07-07,1145,A,68,6.0NRT,304.6,8.9,D
-9.535,25.542,333,1.1,1.1,2021-07-07,1145,A,85,6.0NRT,304.7,31,D
-9.753,23.897,320.7,1.5,1.2,2021-07-07,1145,A,74,6.0NRT,300.9,21.5,D
-9.873,22.975,316.5,1.7,1.3,2021-07-07,1145,A,60,6.0NRT,301.2,15.6,D
-10.059,21.485,338.3,2.2,1.4,2021-07-07,1145,A,89,6.0NRT,303.3,113,D
-10.062,21.464,341.3,2.2,1.4,2021-07-07,1145,A,91,6.0NRT,303.6,129.9,D
-9.273,27.36,326.2,1,1,2021-07-07,1145,A,77,6.0NRT,304.1,15.5,D
-9.521,25.571,323,1.1,1.1,2021-07-07,1145,A,75,6.0NRT,304.9,15.6,D
-9.77,23.682,315.8,1.5,1.2,2021-07-07,1145,A,45,6.0NRT,301.9,12.1,D
-10.017,21.72,311.4,2.1,1.4,2021-07-07,1145,A,55,6.0NRT,301.2,14.5,D
-9.293,27.159,316.7,1,1,2021-07-07,1145,A,36,6.0NRT,302.4,6.9,D
-9.515,25.539,316.4,1.1,1.1,2021-07-07,1145,A,25,6.0NRT,303.7,8,D
-9.287,27.133,318.3,1,1,2021-07-07,1145,A,55,6.0NRT,302.4,8.7,D
-9.307,26.986,321.4,1,1,2021-07-07,1145,A,60,6.0NRT,307.4,8,D
-9.511,25.542,315.2,1.1,1.1,2021-07-07,1145,A,60,6.0NRT,304.1,8.8,D
-10.061,21.478,344.6,2.2,1.4,2021-07-07,1145,A,93,6.0NRT,305.3,148.1,D
-10.064,21.457,326.2,2.2,1.4,2021-07-07,1145,A,80,6.0NRT,302.6,60.2,D
-9.482,25.675,326.2,1.1,1.1,2021-07-07,1145,A,78,6.0NRT,308.4,17.1,D
-9.751,23.714,318.1,1.5,1.2,2021-07-07,1145,A,62,6.0NRT,305.8,15.6,D
-9.881,22.746,315.1,1.8,1.3,2021-07-07,1145,A,45,6.0NRT,305.1,15.2,D
-10.017,21.713,313.3,2.1,1.4,2021-07-07,1145,A,60,6.0NRT,301.1,18.5,D
-8.645,31.387,364.7,1.4,1.2,2021-07-07,1145,A,100,6.0NRT,308.5,142.6,D
-9.21,27.539,319.8,1,1,2021-07-07,1145,A,69,6.0NRT,301.2,12,D
-9.82,23.115,313.2,1.7,1.3,2021-07-07,1145,A,41,6.0NRT,300.9,12.5,D
-8.635,31.385,319,1.4,1.2,2021-07-07,1145,A,59,6.0NRT,304.7,9.6,D
-9.309,26.779,316.6,1,1,2021-07-07,1145,A,60,6.0NRT,303.9,6.2,D
-9.252,27.118,317.9,1,1,2021-07-07,1145,A,46,6.0NRT,306.5,7.4,D
-9.363,26.325,318,1.1,1,2021-07-07,1145,A,58,6.0NRT,307.1,10.2,D
-9.559,24.9,316.3,1.2,1.1,2021-07-07,1145,A,64,6.0NRT,303,11.5,D
-9.811,23.006,339.7,1.7,1.3,2021-07-07,1145,A,90,6.0NRT,304.6,74.6,D
-8.051,34.921,315.2,2.6,1.6,2021-07-07,1145,A,48,6.0NRT,298.7,31,D
-8.631,31.272,317.7,1.4,1.2,2021-07-07,1145,A,54,6.0NRT,304.2,9.7,D
-9.399,26.001,328.5,1.1,1,2021-07-07,1145,A,80,6.0NRT,307.8,19.5,D
-9.4,25.991,317.8,1.1,1,2021-07-07,1145,A,51,6.0NRT,306.4,6.7,D
-9.713,23.668,316.6,1.5,1.2,2021-07-07,1145,A,67,6.0NRT,304.9,11.7,D
-9.193,27.407,319.5,1,1,2021-07-07,1145,A,68,6.0NRT,303.7,9,D
-9.194,27.398,313.7,1,1,2021-07-07,1145,A,33,6.0NRT,302.6,4.2,D
-9.446,25.586,315.7,1.1,1.1,2021-07-07,1145,A,58,6.0NRT,304.7,7.6,D
-9.542,24.875,335.5,1.2,1.1,2021-07-07,1145,A,87,6.0NRT,304.3,42.2,D
-9.544,24.864,332.7,1.3,1.1,2021-07-07,1145,A,85,6.0NRT,302.5,37.5,D
-9.622,24.275,314.9,1.4,1.2,2021-07-07,1145,A,33,6.0NRT,301.4,10.2,D
-9.703,23.666,350.1,1.5,1.2,2021-07-07,1145,A,95,6.0NRT,306,97.7,D
-9.704,23.652,347.4,1.5,1.2,2021-07-07,1145,A,94,6.0NRT,305.6,88.7,D
-9.741,23.373,311.3,1.6,1.2,2021-07-07,1145,A,50,6.0NRT,300.4,10.9,D
-9.98,21.488,352.4,2.2,1.4,2021-07-07,1145,A,96,6.0NRT,306.2,186.5,D
-8.792,30.082,313.9,1.2,1.1,2021-07-07,1145,A,38,6.0NRT,302.4,5.9,D
-9.22,27.151,326.3,1,1,2021-07-07,1145,A,77,6.0NRT,306.4,14.2,D
-9.234,27.051,316.6,1,1,2021-07-07,1145,A,59,6.0NRT,305,6,D
-9.488,25.205,315.9,1.2,1.1,2021-07-07,1145,A,63,6.0NRT,302.7,11.2,D
-9.73,23.371,334.7,1.6,1.2,2021-07-07,1145,A,86,6.0NRT,301.2,58.1,D
-9.732,23.357,337.3,1.6,1.2,2021-07-07,1145,A,88,6.0NRT,301.6,66.5,D
-9.968,21.487,325.4,2.2,1.4,2021-07-07,1145,A,73,6.0NRT,305.7,44.5,D
-8.602,31.256,318,1.4,1.2,2021-07-07,1145,A,52,6.0NRT,306,10.9,D
-8.905,29.265,326.7,1.1,1,2021-07-07,1145,A,79,6.0NRT,303,18.8,D
-9.481,25.182,314.4,1.2,1.1,2021-07-07,1145,A,57,6.0NRT,303.1,8.9,D
-9.785,22.845,332.1,1.7,1.3,2021-07-07,1145,A,85,6.0NRT,303.7,55.1,D
-9.787,22.83,344.1,1.7,1.3,2021-07-07,1145,A,92,6.0NRT,305.5,98.2,D
-9.295,26.481,325.8,1,1,2021-07-07,1145,A,67,6.0NRT,301.5,17.9,D
-9.399,25.715,318.9,1.1,1.1,2021-07-07,1145,A,48,6.0NRT,307.4,6.7,D
-9.401,25.705,328.3,1.1,1.1,2021-07-07,1145,A,80,6.0NRT,308.2,18.4,D
-9.288,26.474,321.3,1,1,2021-07-07,1145,A,69,6.0NRT,304.8,11.5,D
-9.29,26.465,319,1.1,1,2021-07-07,1145,A,45,6.0NRT,303,9.5,D
-9.396,25.709,329.2,1.1,1.1,2021-07-07,1145,A,81,6.0NRT,308.8,20.6,D
-9.397,25.699,318.8,1.1,1.1,2021-07-07,1145,A,53,6.0NRT,307.5,6.7,D
-9.789,22.841,340.7,1.7,1.3,2021-07-07,1145,A,90,6.0NRT,305.1,84.8,D
-9.791,22.825,324,1.7,1.3,2021-07-07,1145,A,77,6.0NRT,305.1,34.1,D
-9.97,21.482,327,2.2,1.4,2021-07-07,1145,A,67,6.0NRT,305.3,46.6,D
-9.138,27.467,332.8,1,1,2021-07-07,1145,A,79,6.0NRT,307.2,22.6,D
-9.14,27.458,338.8,1,1,2021-07-07,1145,A,88,6.0NRT,308.4,32.1,D
-9.131,27.457,317.8,1,1,2021-07-07,1145,A,24,6.0NRT,305.3,5.2,D
-9.331,26.036,323.5,1.1,1,2021-07-07,1145,A,56,6.0NRT,307.3,13,D
-9.432,25.312,325.3,1.2,1.1,2021-07-07,1145,A,77,6.0NRT,302,22.7,D
-10.439,17.465,315.5,4.6,2,2021-07-07,1145,A,50,6.0NRT,302.4,59.4,D
-8.678,30.495,318.8,1.2,1.1,2021-07-07,1145,A,38,6.0NRT,303.9,10.8,D
-9.154,27.229,315.7,1,1,2021-07-07,1145,A,53,6.0NRT,304.8,4.1,D
-9.32,26.044,339.3,1.1,1,2021-07-07,1145,A,89,6.0NRT,305.9,36.4,D
-9.322,26.034,324.6,1.1,1,2021-07-07,1145,A,63,6.0NRT,307.1,13.8,D
-9.936,21.436,322.3,2.2,1.4,2021-07-07,1145,A,75,6.0NRT,301.2,43.5,D
-9.345,25.794,315.3,1.1,1.1,2021-07-07,1145,A,39,6.0NRT,305.2,3.9,D
-9.952,21.208,332.4,2.3,1.5,2021-07-07,1145,A,85,6.0NRT,302.6,91,D
-9.954,21.186,325.4,2.3,1.5,2021-07-07,1145,A,79,6.0NRT,300.6,61.8,D
-8.535,31.301,321.3,1.4,1.2,2021-07-07,1145,A,62,6.0NRT,302.4,17.8,D
-8.99,28.248,334.5,1,1,2021-07-07,1145,A,86,6.0NRT,305.6,27,D
-9.06,27.76,353.3,1,1,2021-07-07,1145,A,97,6.0NRT,301.7,65,D
-9.146,27.153,316.4,1,1,2021-07-07,1145,A,54,6.0NRT,303.3,5.3,D
-9.151,27.117,322.9,1,1,2021-07-07,1145,A,73,6.0NRT,305.4,11.2,D
-9.291,26.12,330.1,1.1,1,2021-07-07,1145,A,82,6.0NRT,307.6,21.5,D
-9.394,25.371,325.2,1.2,1.1,2021-07-07,1145,A,77,6.0NRT,304.3,20.8,D
-9.556,24.172,316.1,1.4,1.2,2021-07-07,1145,A,52,6.0NRT,302.4,12,D
-9.576,24.02,314.9,1.4,1.2,2021-07-07,1145,A,62,6.0NRT,303.8,10.7,D
-9.694,23.124,333.8,1.6,1.3,2021-07-07,1145,A,86,6.0NRT,305.7,53.2,D
-9.849,21.917,318.3,2,1.4,2021-07-07,1145,A,64,6.0NRT,304.6,27.2,D
-9.851,21.898,318.6,2.1,1.4,2021-07-07,1145,A,70,6.0NRT,301.7,30.3,D
-8.739,29.89,327.9,1.1,1.1,2021-07-07,1145,A,80,6.0NRT,305,22.4,D
-8.981,28.246,345.9,1,1,2021-07-07,1145,A,93,6.0NRT,305.4,47.6,D
-8.982,28.237,323.7,1,1,2021-07-07,1145,A,58,6.0NRT,301.7,14.7,D
-8.999,28.119,315.2,1,1,2021-07-07,1145,A,42,6.0NRT,300,7.7,D
-9.001,28.11,333.4,1,1,2021-07-07,1145,A,85,6.0NRT,300.2,27.2,D
-9.244,26.389,333.8,1.1,1,2021-07-07,1145,A,85,6.0NRT,304.7,29.9,D
-9.296,26.011,338.8,1.1,1,2021-07-07,1145,A,88,6.0NRT,309.5,34.4,D
-9.298,26.001,323.7,1.1,1,2021-07-07,1145,A,75,6.0NRT,308.7,11.2,D
-9.814,22.096,310.1,2,1.4,2021-07-07,1145,A,32,6.0NRT,299.4,13.4,D
-10.145,19.392,316.2,3.3,1.7,2021-07-07,1145,A,67,6.0NRT,300.9,51.1,D
-8.992,28.109,316.9,1,1,2021-07-07,1145,A,58,6.0NRT,299,9.3,D
-8.993,28.1,316.4,1,1,2021-07-07,1145,A,47,6.0NRT,299.7,9,D
-8.994,28.091,312.3,1,1,2021-07-07,1145,A,41,6.0NRT,299.2,6.5,D
-8.996,28.082,320.8,1,1,2021-07-07,1145,A,71,6.0NRT,300.3,14.3,D
-9.148,27.014,318.8,1,1,2021-07-07,1145,A,44,6.0NRT,301.2,9.4,D
-9.235,26.388,316.3,1.1,1,2021-07-07,1145,A,52,6.0NRT,303.3,8.7,D
-10.36,17.37,315.7,4.7,2,2021-07-07,1145,A,30,6.0NRT,301.3,50.6,D
-8.729,29.826,333.3,1.1,1.1,2021-07-07,1145,A,85,6.0NRT,301.1,28.8,D
-8.731,29.816,345.5,1.1,1.1,2021-07-07,1145,A,70,6.0NRT,304.4,51.2,D
-9.06,27.566,355.7,1,1,2021-07-07,1145,A,98,6.0NRT,309.8,63.6,D
-9.062,27.557,326.5,1,1,2021-07-07,1145,A,78,6.0NRT,306.8,12.7,D
-9.118,27.159,318,1,1,2021-07-07,1145,A,57,6.0NRT,303.3,7.2,D
-10.342,17.368,319.2,4.7,2,2021-07-07,1145,A,60,6.0NRT,301.5,80.7,D
-8.711,29.885,320.8,1.1,1.1,2021-07-07,1145,A,47,6.0NRT,307.1,11.7,D
-8.721,29.814,344.3,1.1,1.1,2021-07-07,1145,A,0,6.0NRT,300.9,49.8,D
-8.968,28.143,314.5,1,1,2021-07-07,1145,A,57,6.0NRT,302.2,7.3,D
-8.705,29.888,318.4,1.1,1.1,2021-07-07,1145,A,66,6.0NRT,303,11.4,D
-9.312,25.649,315,1.1,1.1,2021-07-07,1145,A,30,6.0NRT,303.5,5.8,D
-10.148,19.386,314.2,3.3,1.7,2021-07-07,1145,A,56,6.0NRT,301.6,38.7,D
-9.59,23.555,315.7,1.5,1.2,2021-07-07,1145,A,55,6.0NRT,303.6,12.2,D
-8.925,28.25,336.2,1,1,2021-07-07,1145,A,87,6.0NRT,307.6,28.7,D
-9.001,27.717,323.4,1,1,2021-07-07,1145,A,58,6.0NRT,304.2,12.9,D
-9.002,27.708,326.7,1,1,2021-07-07,1145,A,73,6.0NRT,304.2,16.3,D
-9.221,26.163,339.1,1.1,1,2021-07-07,1145,A,88,6.0NRT,310.1,33.3,D
-10.355,17.406,318,4.7,2,2021-07-07,1145,A,31,6.0NRT,303.5,68.9,D
-8.916,28.249,351.4,1,1,2021-07-07,1145,A,96,6.0NRT,303.8,56.1,D
-8.917,28.239,347.9,1,1,2021-07-07,1145,A,94,6.0NRT,307.4,47.9,D
-8.918,28.23,343.4,1,1,2021-07-07,1145,A,91,6.0NRT,306.6,40.1,D
-8.921,28.212,317.6,1,1,2021-07-07,1145,A,24,6.0NRT,304.8,7.8,D
-8.947,28.031,323,1,1,2021-07-07,1145,A,74,6.0NRT,299.6,16.9,D
-8.992,27.716,325.9,1,1,2021-07-07,1145,A,69,6.0NRT,305.4,13.7,D
-8.993,27.707,335.8,1,1,2021-07-07,1145,A,86,6.0NRT,305.7,26.4,D
